date,channel,campaign_name,spend_usd,impressions,clicks
2024-02-01,paid_search,expert_generic,346.00,3242,54
2024-02-01,paid_search,industry_healthcare,184.08,933,34
2024-02-01,paid_search,industry_finance,300.90,1203,41
2024-02-01,paid_search,retargeting_search,303.77,1432,51
2024-02-01,paid_social,linkedin_experts_v1,252.82,1188,19
2024-02-01,paid_social,linkedin_experts_v2,383.28,1806,37
2024-02-01,paid_social,meta_lookalike,137.95,1556,17
2024-02-01,paid_social,meta_retargeting,347.44,1450,48
2024-02-01,paid_social,twitter_thought_leaders,267.14,501,20
2024-02-01,linkedin_outreach,outreach_healthcare,94.49,594,14
2024-02-01,linkedin_outreach,outreach_finance,165.44,1183,22
2024-02-01,linkedin_outreach,outreach_tech,73.13,303,7
2024-02-01,linkedin_outreach,outreach_consulting,112.35,538,10
2024-02-02,paid_search,brand_search_q1,366.22,1214,46
2024-02-02,paid_search,competitor_conquest,275.13,1906,57
2024-02-02,paid_search,expert_generic,210.75,3730,41
2024-02-02,paid_search,industry_healthcare,395.54,4718,58
2024-02-02,paid_search,industry_finance,201.65,3110,58
2024-02-02,paid_search,retargeting_search,348.23,2253,52
2024-02-02,paid_social,linkedin_experts_v1,170.41,898,29
2024-02-02,paid_social,linkedin_experts_v2,351.03,964,38
2024-02-02,paid_social,meta_lookalike,154.65,673,19
2024-02-02,paid_social,meta_retargeting,202.08,1211,29
2024-02-02,paid_social,twitter_thought_leaders,210.34,1102,40
2024-02-02,linkedin_outreach,outreach_healthcare,109.32,1008,15
2024-02-02,linkedin_outreach,outreach_finance,54.12,282,9
2024-02-02,linkedin_outreach,outreach_tech,60.60,102,4
2024-02-02,linkedin_outreach,outreach_consulting,96.97,230,6
2024-02-03,paid_search,brand_search_q1,308.90,2820,104
2024-02-03,paid_search,competitor_conquest,338.79,1829,58
2024-02-03,paid_search,expert_generic,254.13,1437,35
2024-02-03,paid_search,industry_healthcare,229.50,3686,75
2024-02-03,paid_search,industry_finance,313.00,6405,115
2024-02-03,paid_search,retargeting_search,319.60,3737,112
2024-02-03,paid_social,linkedin_experts_v1,248.11,542,21
2024-02-03,paid_social,linkedin_experts_v2,364.75,2809,39
2024-02-03,paid_social,meta_lookalike,318.63,1345,34
2024-02-03,paid_social,meta_retargeting,388.89,2329,63
2024-02-03,paid_social,twitter_thought_leaders,269.19,652,22
2024-02-03,linkedin_outreach,outreach_healthcare,150.32,1632,28
2024-02-03,linkedin_outreach,outreach_finance,110.82,665,21
2024-02-03,linkedin_outreach,outreach_tech,94.66,307,9
2024-02-03,linkedin_outreach,outreach_consulting,104.54,305,7
2024-02-04,paid_search,brand_search_q1,208.71,787,30
2024-02-04,paid_search,competitor_conquest,211.80,1855,26
2024-02-04,paid_search,expert_generic,314.01,4629,130
2024-02-04,paid_search,industry_healthcare,345.18,1173,44
2024-02-04,paid_search,industry_finance,374.59,3620,48
2024-02-04,paid_search,retargeting_search,402.64,1799,56
2024-02-04,paid_social,linkedin_experts_v1,242.46,724,21
2024-02-04,paid_social,linkedin_experts_v2,252.60,704,25
2024-02-04,paid_social,meta_lookalike,208.23,543,16
2024-02-04,paid_social,meta_retargeting,285.90,1398,20
2024-02-04,paid_social,twitter_thought_leaders,190.19,783,16
2024-02-04,linkedin_outreach,outreach_healthcare,69.28,360,8
2024-02-04,linkedin_outreach,outreach_finance,72.60,373,7
2024-02-04,linkedin_outreach,outreach_tech,139.51,904,15
2024-02-04,linkedin_outreach,outreach_consulting,189.84,600,16
2024-02-05,paid_search,brand_search_q1,314.76,1550,45
2024-02-05,paid_search,competitor_conquest,404.31,3318,80
2024-02-05,paid_search,expert_generic,148.37,2304,43
2024-02-05,paid_search,industry_healthcare,330.76,2725,51
2024-02-05,paid_search,industry_finance,398.56,2897,52
2024-02-05,paid_search,retargeting_search,258.35,2798,58
2024-02-05,paid_social,linkedin_experts_v1,142.36,685,15
2024-02-05,paid_social,linkedin_experts_v2,125.61,263,10
2024-02-05,paid_social,meta_lookalike,189.97,1902,24
2024-02-05,paid_social,meta_retargeting,313.83,2132,46
2024-02-05,paid_social,twitter_thought_leaders,278.34,2430,26
2024-02-05,linkedin_outreach,outreach_healthcare,133.33,332,13
2024-02-05,linkedin_outreach,outreach_finance,73.20,339,6
2024-02-05,linkedin_outreach,outreach_tech,148.34,282,11
2024-02-05,linkedin_outreach,outreach_consulting,169.93,335,13
2024-02-06,paid_search,brand_search_q1,336.10,6061,132
2024-02-06,paid_search,competitor_conquest,292.55,1301,46
2024-02-06,paid_search,expert_generic,395.61,4756,122
2024-02-06,paid_search,industry_healthcare,296.57,3123,50
2024-02-06,paid_search,industry_finance,293.46,2592,43
2024-02-06,paid_search,retargeting_search,299.22,2016,75
2024-02-06,paid_social,linkedin_experts_v1,202.93,421,16
2024-02-06,paid_social,linkedin_experts_v2,394.92,962,30
2024-02-06,paid_social,meta_lookalike,149.73,441,14
2024-02-06,paid_social,meta_retargeting,179.42,875,28
2024-02-06,paid_social,twitter_thought_leaders,259.41,926,31
2024-02-06,linkedin_outreach,outreach_healthcare,176.51,632,12
2024-02-06,linkedin_outreach,outreach_finance,166.14,503,15
2024-02-06,linkedin_outreach,outreach_tech,127.58,624,11
2024-02-06,linkedin_outreach,outreach_consulting,89.04,415,10
2024-02-07,paid_search,brand_search_q1,277.88,1591,49
2024-02-07,paid_search,competitor_conquest,155.85,629,23
2024-02-07,paid_search,expert_generic,330.21,1784,69
2024-02-07,paid_search,industry_healthcare,207.19,3332,64
2024-02-07,paid_search,industry_finance,336.26,3346,78
2024-02-07,paid_search,retargeting_search,271.13,2349,91
2024-02-07,paid_social,linkedin_experts_v1,370.17,3011,73
2024-02-07,paid_social,linkedin_experts_v2,316.91,1717,27
2024-02-07,paid_social,meta_lookalike,347.57,1154,24
2024-02-07,paid_social,meta_retargeting,237.76,601,21
2024-02-07,paid_social,twitter_thought_leaders,384.56,3081,47
2024-02-07,linkedin_outreach,outreach_healthcare,59.97,127,4
2024-02-07,linkedin_outreach,outreach_finance,140.34,456,10
2024-02-07,linkedin_outreach,outreach_tech,175.36,838,17
2024-02-07,linkedin_outreach,outreach_consulting,154.58,621,15
2024-02-08,paid_search,brand_search_q1,297.08,2614,37
2024-02-08,paid_search,competitor_conquest,196.27,7110,91
2024-02-08,paid_search,expert_generic,141.57,2160,37
2024-02-08,paid_search,industry_healthcare,307.74,1257,41
2024-02-08,paid_search,industry_finance,367.08,1729,51
2024-02-08,paid_search,retargeting_search,134.53,583,17
2024-02-08,paid_social,linkedin_experts_v1,194.05,984,20
2024-02-08,paid_social,linkedin_experts_v2,181.38,460,13
2024-02-08,paid_social,meta_lookalike,315.49,1252,21
2024-02-08,paid_social,meta_retargeting,238.37,934,21
2024-02-08,paid_social,twitter_thought_leaders,213.61,1039,34
2024-02-08,linkedin_outreach,outreach_healthcare,58.20,185,4
2024-02-08,linkedin_outreach,outreach_finance,120.41,358,10
2024-02-08,linkedin_outreach,outreach_tech,198.72,665,15
2024-02-08,linkedin_outreach,outreach_consulting,139.00,1039,21
2024-02-09,paid_search,brand_search_q1,305.09,1698,67
2024-02-09,paid_search,competitor_conquest,248.83,1548,34
2024-02-09,paid_search,expert_generic,279.35,4015,122
2024-02-09,paid_search,industry_healthcare,302.36,1144,45
2024-02-09,paid_search,industry_finance,199.85,835,27
2024-02-09,paid_search,retargeting_search,406.65,2825,108
2024-02-09,paid_social,linkedin_experts_v1,342.48,1091,39
2024-02-09,paid_social,linkedin_experts_v2,259.67,3240,39
2024-02-09,paid_social,meta_lookalike,250.35,781,17
2024-02-09,paid_social,meta_retargeting,166.60,410,16
2024-02-09,paid_social,twitter_thought_leaders,161.85,1014,24
2024-02-09,linkedin_outreach,outreach_healthcare,193.61,792,24
2024-02-09,linkedin_outreach,outreach_finance,116.25,522,8
2024-02-09,linkedin_outreach,outreach_tech,85.77,468,6
2024-02-09,linkedin_outreach,outreach_consulting,93.60,933,10
2024-02-10,paid_search,brand_search_q1,361.32,2428,78
2024-02-10,paid_search,competitor_conquest,138.00,870,23
2024-02-10,paid_search,expert_generic,288.02,1667,59
2024-02-10,paid_search,industry_healthcare,214.58,3389,43
2024-02-10,paid_search,industry_finance,287.61,1665,48
2024-02-10,paid_search,retargeting_search,292.19,947,36
2024-02-10,paid_social,linkedin_experts_v1,200.76,895,20
2024-02-10,paid_social,linkedin_experts_v2,314.73,662,21
2024-02-10,paid_social,meta_lookalike,312.99,887,22
2024-02-10,paid_social,meta_retargeting,341.19,752,29
2024-02-10,paid_social,twitter_thought_leaders,241.45,1770,36
2024-02-10,linkedin_outreach,outreach_healthcare,56.01,116,4
2024-02-10,linkedin_outreach,outreach_finance,72.39,178,6
2024-02-10,linkedin_outreach,outreach_tech,67.51,158,5
2024-02-10,linkedin_outreach,outreach_consulting,129.51,340,9
2024-02-11,paid_search,brand_search_q1,332.15,1292,51
2024-02-11,paid_search,competitor_conquest,325.60,2121,58
2024-02-11,paid_search,expert_generic,180.78,1393,54
2024-02-11,paid_search,industry_healthcare,393.06,5870,103
2024-02-11,paid_search,industry_finance,367.16,3644,136
2024-02-11,paid_search,retargeting_search,221.75,4211,110
2024-02-11,paid_social,linkedin_experts_v1,274.13,2110,22
2024-02-11,paid_social,linkedin_experts_v2,322.17,1211,31
2024-02-11,paid_social,meta_lookalike,265.18,563,21
2024-02-11,paid_social,meta_retargeting,129.30,661,18
2024-02-11,paid_social,twitter_thought_leaders,268.95,628,20
2024-02-11,linkedin_outreach,outreach_healthcare,146.80,642,14
2024-02-11,linkedin_outreach,outreach_finance,67.40,432,9
2024-02-11,linkedin_outreach,outreach_tech,85.66,422,14
2024-02-11,linkedin_outreach,outreach_consulting,94.35,351,11
2024-02-12,paid_search,brand_search_q1,347.46,4701,61
2024-02-12,paid_search,competitor_conquest,362.56,7238,116
2024-02-12,paid_search,expert_generic,416.25,3840,132
2024-02-12,paid_search,industry_healthcare,209.11,1502,31
2024-02-12,paid_search,industry_finance,367.04,4754,93
2024-02-12,paid_search,retargeting_search,234.46,1486,41
2024-02-12,paid_social,linkedin_experts_v1,273.99,1199,20
2024-02-12,paid_social,linkedin_experts_v2,269.15,913,20
2024-02-12,paid_social,meta_lookalike,167.89,837,16
2024-02-12,paid_social,meta_retargeting,307.12,1680,47
2024-02-12,paid_social,twitter_thought_leaders,286.26,1320,19
2024-02-12,linkedin_outreach,outreach_healthcare,189.69,621,20
2024-02-12,linkedin_outreach,outreach_finance,193.13,1175,17
2024-02-12,linkedin_outreach,outreach_tech,53.42,441,7
2024-02-12,linkedin_outreach,outreach_consulting,154.84,547,12
2024-02-13,paid_search,brand_search_q1,358.47,1278,50
2024-02-13,paid_search,competitor_conquest,153.89,685,22
2024-02-13,paid_search,expert_generic,198.12,2927,54
2024-02-13,paid_search,industry_healthcare,351.06,4235,48
2024-02-13,paid_search,industry_finance,296.00,1019,39
2024-02-13,paid_search,retargeting_search,261.42,1989,38
2024-02-13,paid_social,linkedin_experts_v1,149.61,1274,20
2024-02-13,paid_social,linkedin_experts_v2,362.08,1319,48
2024-02-13,paid_social,meta_lookalike,362.27,879,27
2024-02-13,paid_social,meta_retargeting,173.83,492,12
2024-02-13,paid_social,twitter_thought_leaders,308.43,1428,30
2024-02-13,linkedin_outreach,outreach_healthcare,174.92,1264,19
2024-02-13,linkedin_outreach,outreach_finance,90.75,289,10
2024-02-13,linkedin_outreach,outreach_tech,174.17,941,31
2024-02-13,linkedin_outreach,outreach_consulting,53.84,174,4
2024-02-14,paid_search,brand_search_q1,375.69,1973,69
2024-02-14,paid_search,competitor_conquest,290.34,1079,38
2024-02-14,paid_search,expert_generic,242.03,2739,73
2024-02-14,paid_search,industry_healthcare,369.76,2994,81
2024-02-14,paid_search,industry_finance,233.98,1155,43
2024-02-14,paid_search,retargeting_search,294.67,1983,37
2024-02-14,paid_social,linkedin_experts_v1,179.50,678,12
2024-02-14,paid_social,linkedin_experts_v2,318.81,1779,37
2024-02-14,paid_social,meta_lookalike,314.68,1495,25
2024-02-14,paid_social,meta_retargeting,331.26,1398,22
2024-02-14,paid_social,twitter_thought_leaders,154.42,1460,27
2024-02-14,linkedin_outreach,outreach_healthcare,112.80,739,18
2024-02-14,linkedin_outreach,outreach_finance,54.85,127,4
2024-02-14,linkedin_outreach,outreach_tech,156.51,494,11
2024-02-14,linkedin_outreach,outreach_consulting,150.87,887,26
2024-02-15,paid_search,brand_search_q1,324.64,3342,70
2024-02-15,paid_search,competitor_conquest,307.90,3783,102
2024-02-15,paid_search,expert_generic,178.85,2827,45
2024-02-15,paid_search,industry_healthcare,159.16,1736,20
2024-02-15,paid_search,industry_finance,164.05,1764,40
2024-02-15,paid_search,retargeting_search,283.18,3908,55
2024-02-15,paid_social,linkedin_experts_v1,250.28,891,27
2024-02-15,paid_social,linkedin_experts_v2,197.15,829,27
2024-02-15,paid_social,meta_lookalike,340.08,735,25
2024-02-15,paid_social,meta_retargeting,302.07,2292,45
2024-02-15,paid_social,twitter_thought_leaders,316.30,966,22
2024-02-15,linkedin_outreach,outreach_healthcare,100.49,407,7
2024-02-15,linkedin_outreach,outreach_finance,115.36,254,8
2024-02-15,linkedin_outreach,outreach_tech,199.31,804,32
2024-02-15,linkedin_outreach,outreach_consulting,125.69,1283,20
2024-02-16,paid_search,brand_search_q1,302.44,1238,38
2024-02-16,paid_search,competitor_conquest,189.94,1978,65
2024-02-16,paid_search,expert_generic,225.67,2231,35
2024-02-16,paid_search,industry_healthcare,160.13,548,21
2024-02-16,paid_search,industry_finance,343.75,10975,136
2024-02-16,paid_search,retargeting_search,406.22,8898,190
2024-02-16,paid_social,linkedin_experts_v1,190.77,1726,23
2024-02-16,paid_social,linkedin_experts_v2,165.19,564,16
2024-02-16,paid_social,meta_lookalike,216.63,918,16
2024-02-16,paid_social,meta_retargeting,223.38,1472,39
2024-02-16,paid_social,twitter_thought_leaders,251.45,920,32
2024-02-16,linkedin_outreach,outreach_healthcare,81.56,274,9
2024-02-16,linkedin_outreach,outreach_finance,68.60,487,12
2024-02-16,linkedin_outreach,outreach_tech,151.04,567,17
2024-02-16,linkedin_outreach,outreach_consulting,65.17,120,4
2024-02-17,paid_search,brand_search_q1,330.70,4845,123
2024-02-17,paid_search,competitor_conquest,274.47,1858,47
2024-02-17,paid_search,expert_generic,138.63,1373,17
2024-02-17,paid_search,industry_healthcare,232.60,1886,48
2024-02-17,paid_search,industry_finance,184.58,1046,24
2024-02-17,paid_search,retargeting_search,174.45,3971,47
2024-02-17,paid_social,linkedin_experts_v1,249.91,1209,19
2024-02-17,paid_social,linkedin_experts_v2,314.04,735,28
2024-02-17,paid_social,meta_lookalike,217.81,1799,36
2024-02-17,paid_social,meta_retargeting,331.17,763,27
2024-02-17,paid_social,twitter_thought_leaders,335.12,1818,36
2024-02-17,linkedin_outreach,outreach_healthcare,131.15,621,13
2024-02-17,linkedin_outreach,outreach_finance,166.11,1188,16
2024-02-17,linkedin_outreach,outreach_tech,73.96,232,9
2024-02-17,linkedin_outreach,outreach_consulting,99.06,322,10
2024-02-18,paid_search,brand_search_q1,188.14,1610,28
2024-02-18,paid_search,competitor_conquest,404.20,6296,84
2024-02-18,paid_search,expert_generic,220.74,1710,55
2024-02-18,paid_search,industry_healthcare,227.02,2666,43
2024-02-18,paid_search,industry_finance,138.47,2425,34
2024-02-18,paid_search,retargeting_search,185.45,2083,69
2024-02-18,paid_social,linkedin_experts_v1,144.00,487,15
2024-02-18,paid_social,linkedin_experts_v2,200.54,1085,16
2024-02-18,paid_social,meta_lookalike,389.98,2522,39
2024-02-18,paid_social,meta_retargeting,302.21,1260,23
2024-02-18,paid_social,twitter_thought_leaders,255.13,608,17
2024-02-18,linkedin_outreach,outreach_healthcare,111.62,342,9
2024-02-18,linkedin_outreach,outreach_finance,107.82,861,19
2024-02-18,linkedin_outreach,outreach_tech,69.79,503,12
2024-02-18,linkedin_outreach,outreach_consulting,95.17,446,10
2024-02-19,paid_search,brand_search_q1,266.25,2327,75
2024-02-19,paid_search,competitor_conquest,391.22,2059,68
2024-02-19,paid_search,expert_generic,249.31,1110,38
2024-02-19,paid_search,industry_healthcare,410.20,3736,113
2024-02-19,paid_search,industry_finance,250.73,1693,43
2024-02-19,paid_search,retargeting_search,241.79,1120,39
2024-02-19,paid_social,linkedin_experts_v1,359.87,2461,70
2024-02-19,paid_social,linkedin_experts_v2,308.92,802,21
2024-02-19,paid_social,meta_lookalike,181.75,635,19
2024-02-19,paid_social,meta_retargeting,230.02,1248,36
2024-02-19,paid_social,twitter_thought_leaders,129.45,377,15
2024-02-19,linkedin_outreach,outreach_healthcare,160.06,996,10
2024-02-19,linkedin_outreach,outreach_finance,167.98,986,18
2024-02-19,linkedin_outreach,outreach_tech,54.29,156,5
2024-02-19,linkedin_outreach,outreach_consulting,180.69,1051,18
2024-02-20,paid_search,brand_search_q1,328.61,1212,41
2024-02-20,paid_search,competitor_conquest,301.94,6258,69
2024-02-20,paid_search,expert_generic,363.56,5585,171
2024-02-20,paid_search,industry_healthcare,356.89,1451,55
2024-02-20,paid_search,industry_finance,154.53,580,21
2024-02-20,paid_search,retargeting_search,143.18,636,24
2024-02-20,paid_social,linkedin_experts_v1,188.36,2351,37
2024-02-20,paid_social,linkedin_experts_v2,133.19,628,9
2024-02-20,paid_social,meta_lookalike,355.54,1180,46
2024-02-20,paid_social,meta_retargeting,219.59,1058,36
2024-02-20,paid_social,twitter_thought_leaders,334.83,5267,65
2024-02-20,linkedin_outreach,outreach_healthcare,87.43,252,10
2024-02-20,linkedin_outreach,outreach_finance,154.32,533,19
2024-02-20,linkedin_outreach,outreach_tech,83.66,172,6
2024-02-20,linkedin_outreach,outreach_consulting,191.16,835,28
2024-02-21,paid_search,brand_search_q1,157.45,1781,36
2024-02-21,paid_search,competitor_conquest,315.34,1772,41
2024-02-21,paid_search,expert_generic,347.63,4366,49
2024-02-21,paid_search,industry_healthcare,303.88,4148,110
2024-02-21,paid_search,industry_finance,294.25,2028,43
2024-02-21,paid_search,retargeting_search,201.68,1532,33
2024-02-21,paid_social,linkedin_experts_v1,262.69,933,31
2024-02-21,paid_social,linkedin_experts_v2,180.17,1348,27
2024-02-21,paid_social,meta_lookalike,310.75,736,23
2024-02-21,paid_social,meta_retargeting,349.24,1084,36
2024-02-21,paid_social,twitter_thought_leaders,177.79,637,14
2024-02-21,linkedin_outreach,outreach_healthcare,58.84,381,4
2024-02-21,linkedin_outreach,outreach_finance,140.95,396,10
2024-02-21,linkedin_outreach,outreach_tech,126.53,409,12
2024-02-21,linkedin_outreach,outreach_consulting,106.54,369,9
2024-02-22,paid_search,brand_search_q1,348.32,2756,53
2024-02-22,paid_search,competitor_conquest,355.56,2597,53
2024-02-22,paid_search,expert_generic,327.93,1535,42
2024-02-22,paid_search,industry_healthcare,279.02,2630,35
2024-02-22,paid_search,industry_finance,200.31,1329,40
